# This dataset provides a comprehensive look at Airbnb prices in London. ,,,,,,,,,,,,,,,,,
# The dataset includes information such as realSum (the total price of the listing); multi (indicator if the listing belongs to hosts with 2-4 offers); biz (indicator if the listing belongs to hosts with more than 4 offers); bedrooms (0 for studios); dist (distance from city center) ; attr_index (accessibility of attractions within the city); rest_index (accessibility of restaurants within the city) etc. ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,rest_index,lng,lat
164,162.52,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,5.30384755,0.848237858,221.2458681,467.0667703,-0.15175,51.55353
165,178.98,Private room,FALSE,TRUE,2,TRUE,1,0,9,95,1,4.722322593,0.08041005,291.3284932,626.8159861,-0.06188,51.51947
166,127,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,6.715257629,1.557141491,163.8568625,346.0529017,-0.12596,51.44798
167,268.12,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,4.645590391,0.178104316,229.9449836,471.0869182,-0.12993,51.4666
168,348.08,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,7.827135361,0.406003269,158.7373276,328.6521413,-0.01987,51.52926
169,189.33,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,4.597869865,0.056258382,312.6018656,550.8555615,-0.06325,51.49837
170,296.57,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.075401482,0.669961192,340.2525909,772.7217634,-0.11458,51.53476
171,219.2,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,4.487080745,1.716599758,261.5930622,561.3311967,-0.17028,51.4781
172,315.62,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,4.231504798,0.349104883,347.4659791,588.9696926,-0.06891,51.4979
173,174.04,Private room,FALSE,TRUE,2,FALSE,1,0,8,82,1,3.283524712,0.293370253,361.0836846,814.203525,-0.14083,51.53664
174,172.86,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,1,6.778990361,0.17249066,183.4545613,436.2778042,-0.22456,51.50171
175,132.65,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,10.51703856,1.861297486,126.1610779,254.0199079,0.02016,51.4874
176,193.33,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,3.695669917,0.353404903,314.1897812,742.3938858,-0.08567,51.52886
177,189.56,Private room,FALSE,TRUE,2,FALSE,0,1,8,82,1,5.612346169,0.579434032,194.547294,403.5309005,-0.11923,51.45815
178,139.23,Private room,FALSE,TRUE,2,FALSE,0,1,8,85,1,4.302629803,0.371239613,246.2635746,482.4257337,-0.12488,51.46969
179,257.77,Private room,FALSE,TRUE,2,FALSE,1,0,9,88,1,8.683659816,3.15917076,169.6405309,320.4668205,-0.01478,51.47459
180,261.53,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,87,1,8.126074396,1.061786235,146.7609354,336.9742186,-0.24438,51.5045
181,607.02,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,91,2,4.853572438,0.522446608,245.6285025,518.425129,-0.16383,51.5456
182,438.16,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,5.520862485,0.366204589,198.4467933,418.4593742,-0.11292,51.45955
183,605.61,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,98,3,4.812502916,0.475174831,252.3017731,520.6074844,-0.15343,51.54844
184,199.68,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,5.745767708,0.655462326,190.7145246,394.9479194,-0.11797,51.45703
185,195.91,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,2.034799575,0.376557959,529.05956,902.4807628,-0.10071,51.50093
186,130.06,,FALSE,TRUE,2,TRUE,1,0,10,100,1,7.843616075,4.444213889,149.738001,298.4180472,-0.05184,51.45601
187,208.85,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,3.930753671,0.338991932,968.2571761,928.705556,-0.14579,51.54176
188,809.29,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,96,2,3.719660118,0.353300688,405.5793002,1034.617364,-0.07593,51.51736
189,451.33,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,7.432389833,0.135836662,149.3162475,362.0298074,-0.15332,51.4435
190,145.58,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,8.370648329,4.554398888,143.6482635,286.9390601,-0.03778,51.45812
191,328.56,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,7,75,1,3.229188054,0.487897086,439.0714917,840.9976851,-0.167,51.493
192,464.03,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,93,3,5.603147823,0.498137688,222.8293545,483.9667907,-0.05601,51.53169
193,348.08,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,3.843681379,0.736608741,340.7282474,702.7708982,-0.17179,51.4876
194,440.74,Private room,FALSE,TRUE,2,FALSE,0,1,8,80,1,1.426611953,0.142316419,590.5447331,1527.530352,-0.136,51.52
195,409.7,Private room,FALSE,TRUE,2,FALSE,0,1,8,76,1,1.426592395,0.142324572,590.5494409,1527.53552,-0.136,51.52
196,427.81,Private room,FALSE,TRUE,2,FALSE,0,1,9,82,1,1.45665093,0.200266002,575.9892275,1479.723622,-0.137,51.52
197,376.3,Private room,FALSE,TRUE,2,FALSE,0,1,9,82,1,1.426607928,0.14231559,590.5460443,1527.528842,-0.136,51.52
198,376.3,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,1,1.426609142,0.142333201,590.543279,1527.547113,-10.136,51.52
199,376.3,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,1,1.426611677,0.142320917,590.5442015,1527.534922,-0.136,51.52
200,376.3,Private room,FALSE,TRUE,2,FALSE,0,1,7,70,1,1.426589929,0.142340875,590.5479488,1527.551823,-0.136,51.52
201,579.98,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,4.175787789,0.122920593,376.9246067,785.3933161,-0.18407,51.49558
202,257.77,Private room,FALSE,TRUE,2,FALSE,0,1,9,92,1,0.718678459,0.334711872,927.7070784,2024.564677,-0.119,51.512
203,154.75,Private room,FALSE,TRUE,4,FALSE,0,1,9,87,1,7.963051895,3.997724901,152.2889972,304.7070212,-0.03866,51.46311
204,373.72,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,6.025681608,0.221538463,208.6153679,484.4353114,-0.20946,51.49053
205,380.3,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,,,,3.273985027,0.456743894,691.1053264,875.7877566,-0.08181,51.50109
206,244.83,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,84,12.16449012,6.361182905,99.49672167,203.0318868,0.01374,51.44374
207,644.42,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,86,2,1.283871864,0.208726797,636.7692158,1707.904447,-0.13468,51.51896
208,184.39,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,9.703040304,1.696126292,144.7502648,291.1277986,0.00732,51.48549
209,204.85,Private room,FALSE,TRUE,2,TRUE,0,1,10,97,1,3.218610191,0.467667069,344.674925,778.3043296,-0.0931,51.52771
210,212.61,Private room,FALSE,TRUE,2,TRUE,0,1,9,95,1,3.066853552,0.500671159,360.4267495,804.4057143,-0.09423,51.52645
211,485.67,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,95,2,7.238725214,1.097993296,170.1044269,356.3488448,-0.03289,51.53567
212,486.67,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,7.238725214,1.097993296,170.1044269,356.3488448,-0.03289,51.53567
213,2162.33,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,93,3,4.909648713,0.686637871,264.7405435,566.7719649,-0.1858,51.48336
214,690.75,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,96,1,1.374507918,0.233094102,598.7287163,1206.935752,-0.112,51.516
215,296.57,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,94,1,7.851874601,3.754154168,155.5846855,311.0679727,-0.0377,51.46548
216,334.91,Private room,FALSE,TRUE,5,FALSE,1,0,10,96,1,3.776320518,0.77287361,287.3282293,725.6549853,-0.10344,51.53876
217,305.51,Private room,FALSE,TRUE,3,FALSE,0,1,9,91,0,1.156665215,0.326248322,892.4961809,1603.726653,-0.12443,51.51854
218,142.29,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.799642701,0.877052542,146.6949589,320.8201655,-0.21221,51.5544
219,113.36,Private room,FALSE,TRUE,2,FALSE,0,1,8,85,1,4.276789454,0.522152405,380.0136611,694.7214006,-0.06625,51.51233
220,158.52,Private room,FALSE,TRUE,2,TRUE,1,0,9,97,1,5.075381244,0.336312105,233.8590868,494.13425,-0.1599,51.54922
221,270.7,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,3.783474264,0.780295721,286.8091255,723.5453756,-0.1035,51.53885
222,128.88,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,9.782693292,1.608195276,141.9007506,281.6912938,0.00893,51.48649
223,117.12,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,9.453492329,0.687666912,118.1640804,264.2083917,-0.15873,51.42563
224,233.31,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,5,4.456853793,0.35217051,278.8633901,692.6461313,-0.1904,51.51636
225,139.23,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.809764706,1.037166712,151.3007359,342.1729623,-0.22293,51.4712
226,161.1,Private room,FALSE,TRUE,2,FALSE,1,0,10,99,1,5.792132769,1.228435018,208.1391528,462.5934459,-0.05901,51.53805
227,105.84,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,9.692778826,0.674993604,115.5643047,257.7378388,-0.17763,51.42703
228,360.78,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,91,1,5.453823062,1.061387013,217.6586687,476.1582465,-0.18361,51.47403
229,176.63,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,5.75834086,2.708121923,197.6210989,386.7052,-0.07671,51.46743
230,136.64,Private room,FALSE,TRUE,3,FALSE,0,1,7,76,1,5.172796232,0.320380627,245.9288586,540.6402682,-0.06,51.528
231,191.91,Private room,FALSE,TRUE,4,FALSE,0,1,7,74,1,5.172788305,0.32039178,245.9291367,540.6412164,-0.06,51.528
232,154.52,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,8.80601512,0.305886101,128.5592602,288.3511864,-0.20265,51.44459
233,199.68,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,1.827467788,0.395513251,583.1767196,834.3888893,-0.11113,51.49547
234,239.66,Private room,FALSE,TRUE,3,FALSE,0,1,9,89,1,3.870383665,0.371051877,316.156288,721.9256492,-0.18188,51.51601
235,257.77,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,81,0,2.897828074,0.281535209,437.6518935,834.5694225,-0.16065,51.52416
236,90.31,Private room,FALSE,TRUE,2,FALSE,1,0,8,86,1,7.493847337,2.789829912,170.0937993,335.4637341,-0.03327,51.47554
237,257.77,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,4.692644764,0.729978931,229.6668497,447.9888901,-0.10858,51.46784
238,86.31,Private room,FALSE,TRUE,2,FALSE,1,0,9,95,1,10.4960919,2.699269859,109.0031416,237.096677,-0.24857,51.45189
239,206.26,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,5.943419199,1.340683355,186.9176987,432.3963854,-0.16282,51.45967
240,77.38,Private room,FALSE,TRUE,2,TRUE,0,0,9,99,1,11.96119489,6.742684704,100.3735207,203.5683601,0.00534,51.43997
241,219.2,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,4.962752875,1.501990702,236.096542,569.4029731,-0.175,51.475
242,242.24,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,4.288461106,0.490892347,260.4030449,559.7056835,-0.12527,51.54684
243,248.83,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,1.979055269,0.167415202,480.1137695,1117.192229,-0.14139,51.52386
244,376.3,Private room,FALSE,TRUE,2,FALSE,0,1,8,71,1,1.456655033,0.200258643,575.9889833,1479.725994,-0.137,51.52
245,146.99,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,6.251967303,1.282572175,175.4862561,372.6696259,-0.12289,51.45221
246,960.04,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,98,1,2.376156901,0.340966762,578.2140364,1014.269959,-0.094,51.504
247,337.73,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,6.684074963,0.304777834,187.8380374,396.2485888,-0.036,51.527
248,288.58,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,9,98,2,5.581421341,0.806869329,194.6909586,408.2603363,-0.1261,51.45817
249,257.77,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,0.661705385,0.319588355,901.4636077,1849.109857,-0.119,51.511
250,560.69,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,99,1,1.569632053,0.24087964,549.768217,1353.062856,-0.13791,51.52085
251,315.62,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,91,0,7.485187717,0.645951575,178.7327416,373.8965628,-0.021,51.498
252,413.7,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,93,2,8.287504786,3.408024916,160.8939713,314.5704443,-0.0225,51.47297
253,264.35,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,5.397055855,1.483293993,205.174754,457.3655489,-0.15921,51.46404
254,115.95,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,5.522199483,2.602228852,205.3752668,397.6663501,-0.07891,51.46905
255,220.37,Private room,FALSE,TRUE,2,FALSE,1,0,10,90,1,6.489496438,0.612302239,177.3402087,396.1727982,-0.18886,51.55234
256,161.1,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,4.238369217,1.641548753,267.3026044,489.0770004,-0.08526,51.48084
257,244.83,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,2.154531174,0.335557425,473.7061346,835.8977897,-0.13804,51.49011
258,208.85,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,4.087675476,0.525523416,266.6434215,660.3624623,-0.10205,51.54145
259,180.39,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,4.847467169,0.539046611,223.1916251,443.6880518,-0.10971,51.4662
260,463.79,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,76,0,3.059863087,1.073658113,349.6904129,661.1189343,-0.14869,51.48421
261,599.26,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,3,8.244823049,4.268733141,147.0381714,293.8896972,-0.03627,51.46094
262,307.86,Private room,FALSE,TRUE,3,FALSE,0,1,9,90,0,3.171447397,0.443860219,478.1228924,844.1021278,-0.16744,51.49449
263,563.28,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,96,1,3.9741114,0.157377458,411.622881,814.5478473,-0.071,51.514
264,144.17,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,5.743071499,0.411295547,222.9014899,469.3132999,-0.04931,51.52516
265,142.05,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,4.800492168,0.949694037,258.7434397,558.3149807,-0.181,51.481
266,315.62,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,91,0,7.428737009,0.775244792,179.5755948,369.731954,-0.02209,51.49699
267,118.54,Private room,FALSE,TRUE,2,TRUE,0,1,10,96,1,6.535963249,2.111037258,173.4962368,388.7400687,-0.181,51.46
268,547.76,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,3.626339498,0.378872802,343.5395207,890.0125897,-0.0821,51.52443
269,237.07,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,5.001220783,1.69313725,232.8200238,519.5929921,-0.07476,51.53894
270,103.01,Private room,FALSE,TRUE,2,FALSE,0,0,9,87,1,5.797049489,0.101072162,229.4348186,502.6257409,-0.2096,51.51786
271,146.99,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,4.782589009,0.496080463,225.6949795,449.8549635,-0.1115,51.46652
272,533.64,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,2,3.433231009,0.755830124,423.1866958,755.1017916,-0.08072,51.49836
273,219.2,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,2.965338163,0.29384458,348.7041802,827.7389717,-0.1101,51.53266
274,115.95,Private room,FALSE,TRUE,2,TRUE,0,0,9,95,1,7.500802264,0.591909046,164.7273213,345.030607,-0.02659,51.53241
275,178.04,Shared room,TRUE,FALSE,2,TRUE,1,0,10,98,1,2.765225444,0.299223823,541.1925333,931.3177424,-0.089,51.502
276,487.31,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,96,1,4.86834097,2.169649012,234.660119,505.4438797,-0.16663,51.47202
277,262.94,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,3.79403718,0.626360022,341.0500601,665.3484461,-0.15281,51.53855
278,347.84,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,3.445632722,0.593207387,479.0975626,784.3570722,-0.07937,51.50082
279,242.24,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,9.845775832,0.492514602,113.6325434,259.8623075,-0.1672,51.42338
280,105.6,Private room,FALSE,TRUE,2,FALSE,0,0,8,91,1,4.415984821,0.663883618,241.6531805,467.5272305,-0.11366,51.46959
281,367.37,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,95,0,0.43840818,0.121589932,969.874862,2943.399436,-0.12698,51.51225
282,188.15,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,1,4.027729633,0.994996031,278.9484235,630.0163114,-0.08784,51.53474
283,145.58,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,6.826536051,1.677344217,161.8512011,335.640442,-0.11429,51.44753
284,128.88,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,7.835785013,0.510878026,162.0049671,333.785763,-0.0164,51.52069
285,302.92,Private room,FALSE,TRUE,2,FALSE,0,0,9,97,1,3.830655789,0.405540678,330.5165673,681.6995999,-0.13867,51.54204
286,425.46,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,3.325198397,0.604115091,317.0077579,729.0771715,-0.1111,51.5364
287,393.24,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,5.45205893,0.335216121,213.4197401,468.3964988,-0.18098,51.54422
288,193.56,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,4.291125336,1.003404671,299.1660181,731.0703503,-0.07264,51.52608
289,255.42,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,5.113095845,0.239380044,230.933796,492.0424193,-0.16432,51.54813
290,256.42,Private room,FALSE,TRUE,3,TRUE,0,0,10,99,1,5.113095845,0.239380044,230.933796,492.0424193,-0.16432,51.54813
291,618.55,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,0,2.430817243,0.079530905,552.7217325,1053.31018,-0.093,51.512
292,572.21,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,80,2,7.977157134,0.492731812,171.0581247,363.0300891,-0.01329,51.50068
293,193.33,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,4.109519673,0.263681005,328.3003824,641.8663539,-0.152,51.54195
294,257.77,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,2.474083467,0.371600367,412.3636542,942.5588942,-0.11877,51.52988
295,180.39,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,6.098038231,0.937210477,181.6988519,372.8832513,-0.11175,51.45441
296,563.28,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,1,3.97411757,0.157385416,411.622559,814.5458542,-0.071,51.514
297,186.74,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,7.873320743,0.945588188,156.0413007,325.2564038,-0.02288,51.53564
298,190.74,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,91,0,6.935574261,0.046814981,179.7244927,452.8556026,-0.22468,51.49392
299,180.39,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,2,6.959849773,0.86131908,162.4515406,388.92484,-0.11474,51.57037
300,332.56,Private room,FALSE,TRUE,3,TRUE,0,1,10,99,1,5.441732697,0.694857878,199.4791268,416.5771257,-0.12356,51.45948
301,167.69,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.413306642,1.38151258,231.6553988,431.0985775,-0.05811,51.48618
302,109.6,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,15.78188213,8.503880718,75.70117288,154.8432873,0.06711,51.43523
303,541.17,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,89,1,1.3453067,0.233886268,603.6969342,1710.489586,-0.13633,51.51909
304,232.13,Private room,FALSE,TRUE,2,FALSE,0,1,9,94,1,1.902865166,0.238576956,548.7999422,945.4525117,-0.10222,51.50174
305,146.99,Private room,,TRUE,2,TRUE,0,0,10,99,1,5.742625414,0.610686341,191.2490387,393.7736145,-0.11064,51.4578
306,451.09,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,96,2,6.077383289,0.313901546,187.6422357,413.2956813,-0.13512,51.56274
307,463.79,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,99,2,4.148315624,0.62221828,295.9071463,605.2511384,-0.13833,51.54499
308,,,FALSE,TRUE,2,TRUE,1,0,10,98,1,5.950068362,0.266606214,210.7319348,488.9584913,-0.20705,51.48845
309,244.83,Private room,FALSE,TRUE,4,FALSE,0,1,9,89,1,2.487316587,0.478843247,406.6338849,922.9695902,-0.11724,51.52974
310,172.86,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,8.429333454,0.906528275,164.8871829,342.4145237,-0.00617,51.50608
311,348.08,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,4.076595048,0.498326137,462.4455984,731.7091976,-0.06884,51.50969
312,231.9,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,4.77916187,2.14741809,241.1905863,513.2259939,-0.16635,51.47287
313,158.52,Private room,FALSE,TRUE,2,FALSE,0,0,8,90,1,2.033276462,0.446602168,525.7997319,818.418051,-0.10516,51.49652
314,219.2,Private room,FALSE,TRUE,4,FALSE,0,0,10,94,1,6.856226443,0.527513537,179.7989919,419.9526888,-0.22097,51.48847
315,293.75,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,67,1,4.249865015,0.27266993,297.2408898,744.7179242,-0.18793,51.51445
316,686.99,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,87,2,2.309169288,0.766015152,426.4805879,940.6021508,-0.11408,51.52731
317,393,Private room,FALSE,TRUE,2,FALSE,1,0,5,60,1,14.55914693,4.574626416,83.33310231,170.3729266,0.08151,51.49819
318,979.33,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,2,2.334978475,0.208330216,510.3310908,877.9067717,-0.096,51.501
319,135.47,Private room,FALSE,,2,FALSE,0,0,100,73,1,14.21159843,5.272684862,85.98288901,175.5379294,0.072,51.48
320,105.84,Private room,FALSE,TRUE,2,TRUE,0,0,9,95,1,4.318878311,1.559784549,255.2960156,478.2164691,-0.09173,51.47658
321,281.05,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,8,80,1,10.60930356,2.171635117,125.0559014,248.3662009,0.02019,51.48401
322,278.23,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,3.55776712,0.803484932,299.2714308,688.2039247,-0.11084,51.53856
323,304.1,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,7.766280064,0.286733352,143.0902776,329.2238459,-0.15462,51.44061
324,188.15,Private room,FALSE,TRUE,2,TRUE,0,0,9,97,1,6.325132601,2.282980338,178.890682,413.1709355,-0.17769,51.46089
325,427.81,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,98,2,9.866670069,4.791037765,114.7259552,240.678005,-0.08587,51.42355
326,266.47,Private room,FALSE,TRUE,4,TRUE,0,0,9,95,2,6.537821307,0.48363375,176.1333921,386.7762408,-0.19776,51.54747
327,682.99,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,92,3,7.938155007,0.521458266,156.3157678,323.3288291,-0.01848,51.52983
328,175.45,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,4.02764739,1.26610295,270.8731428,505.2819488,-0.09524,51.47825
329,824.57,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,100,2,3.681637998,0.677421003,292.972221,753.2251063,-0.10386,51.53794
330,457.44,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,2,6.889063689,1.781934389,161.3131099,330.7556097,-0.10352,51.44825
331,257.53,Private room,FALSE,TRUE,2,FALSE,0,0,9,91,1,4.290952455,0.29561124,300.9020918,734.4580528,-0.18848,51.51464
332,296.34,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,91,0,2.032067206,0.220977655,471.4241346,1023.107431,-0.10731,51.52154
333,296.34,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,92,0,2.133238339,0.347574136,453.6081942,1031.385335,-0.10742,51.52283
334,304.1,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,94,0,2.036432906,0.42248201,466.1496472,1023.261923,-0.10948,51.52276
335,134.06,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,7.295420453,1.393761202,164.4584994,373.6782858,-0.22149,51.47904
336,103.01,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,10.46653343,6.443810916,114.276475,232.9393124,-0.01744,51.44411
337,172.63,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,8.326014413,0.764355617,167.4152214,367.26023,-0.0081,51.50157
338,589.62,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,89,2,1.30162808,0.19865411,629.4860848,1719.9932,-0.13492,51.51907
339,199.68,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,10.09182378,4.764633474,123.965337,250.2655502,-0.00645,51.4582
340,142.05,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,4.395037792,0.957295734,,464.9913875,-0.10855,51.47064
341,560.46,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,9,89,1,4.258699202,0.88875472,309.0312596,665.1101498,-0.17793,51.48654
342,208.85,Private room,FALSE,TRUE,2,FALSE,0,1,9,91,1,1.249185498,0.426086189,676.1993138,1169.922625,-0.10997,51.50583
343,386.65,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,0,4.994178434,0.251065836,215.4007372,447.3136052,-0.12739,51.46344
344,141.82,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,4,4.369815624,0.195599868,335.3826707,574.0927413,-0.06669,51.49825
345,354.43,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,83,1,,0.275106504,386.0073077,1144.437855,-0.07357,51.51752
346,185.56,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,4.197302555,0.231506134,290.7569409,650.6827065,-0.185,51.52
347,296.34,Private room,FALSE,TRUE,4,TRUE,1,0,10,96,1,3.975015778,0.935048845,285.1575238,606.5755653,-0.13017,51.54401
348,229.54,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,97,1,7.867189699,0.951128235,145.347488,315.5996015,-0.21218,51.55534
349,257.77,Private room,FALSE,TRUE,2,FALSE,0,0,10,99,1,4.118593038,0.430956429,264.0361285,595.1534712,-0.11026,51.54374
350,241.07,Private room,FALSE,TRUE,3,FALSE,1,0,10,94,1,4.440634551,1.213127059,242.4329738,460.1466097,-0.10413,51.47118
351,195.91,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,9.166120049,0.721669994,122.1247733,277.5240921,-0.17619,51.43176
